Track name,Artist name,Album,Playlist name,Type,ISRC
"Please Come Home for Christmas","Charles Brown","Charles Brown Sings Christmas Songs (Original Remaster - It's Christmas Time - Bringing in a Brand New Year)","R&B","Playlist","ITHA01200940"
"Body Music","The Strikers","12 Inch Mixes","R&B","Playlist","CAU118100424"
"Housecall (Your Body Can't Lie to Me) (feat. Maxi Priest)","Shabba Ranks","Greatest Hits","R&B","Playlist","USSM19100160"
"Body Talk","Imagination","Body Talk","R&B","Playlist","GBL3D1000001"
"Sandra’s Smile","Blood Orange","Sandra’s Smile","R&B","Playlist","GBCEL1500699"
"Breathe (feat. Sean Paul) - Rap Version","Blu Cantrell","Bittersweet","R&B","Playlist","USAR10201522"
"Doing It To Death","Fred Wesley & The J.B.'s","Star Time","R&B","Playlist","USF067300010"
"He Was a Big Freak","Betty Davis","They Say I'm Different","R&B","Playlist","USDEA0702702"
"GOT IT GOOD","KAYTRANADA","99.9%","R&B","Playlist","GBBKS1600014"
"Modern Soul","James Blake","The Colour In Anything","R&B","Playlist","GBUM71602644"
"I Believe In Miracles","Jackson Sisters","Funked! : Volume 2 1973-1977","R&B","Playlist","USF067600040"
"Can You Get To That","Funkadelic","Maggot Brain","R&B","Playlist","US25X0588948"
"Don't Stop The Music","Yarbrough & Peoples","True Funk [3 CD Set]","R&B","Playlist","USPR38009154"
"Ace Of Spades","O.V. Wright","The Soul Of O.V. Wright","R&B","Playlist","USMC17353615"
"Stars","Simply Red","Stars (Collector's Edition)","R&B","Playlist","GBAHS0700617"
"A Shell of a Woman","Doris Allen","Rare '60s Female Soul, Vol. 1","R&B","Playlist","QMDA61433290"
"A Spy in the House of Love","Was (Not Was)","Not Available on Spotify","R&B","Playlist",""
"Who's That Lady - 1991 Remastered","The Isley Brothers","Complete United Artists Sessions","R&B","Playlist","USCA26400469"
"Oh Sheit it's X","Thundercat","Apocalypse","R&B","Playlist","US25X1084628"
"That's How Long","The Chi-Lites","The Ultimate Chi-Lites","R&B","Playlist","USBWC0110105"
"So Fine","The Fiestas","Doo Wop Classics Vol. 10","R&B","Playlist","GBGQH0602189"
"Keep Your Name","Dirty Projectors","Dirty Projectors","R&B","Playlist","GBCEL1600389"
"Prototype","Outkast","Speakerboxxx/The Love Below","R&B","Playlist","USAR10300998"
"Smarty Pants","First Choice","Presenting...New Year's Eve 70s Pop","R&B","Playlist","GBBLG7300126"
"Heaven","Emeli Sandé","Our Version Of Events (Special Edition)","R&B","Playlist","GBAAA1100192"
"Anna (Go to Him)","Arthur Alexander","You Better Move On: The Very Best of Arthur Alexander","R&B","Playlist","GBELT1219129"
"Tell Her About It","Billy Joel","An Innocent Man","R&B","Playlist","USSM18300272"
"Know","Syd","Fin","R&B","Playlist","USQX91603123"
"You Need Loving","Small Faces","Small Faces","R&B","Playlist","GBF076620610"
"I'm Gonna Be A Wheel Someday - Remastered","Fats Domino","Greatest Hits: Walking To New Orleans","R&B","Playlist","USEM30100147"
"He Wasn't Man Enough","Toni Braxton","The Heat","R&B","Playlist","USLF20000020"
"Stoned Out Of My Mind","The Chi-Lites","The Ultimate Chi-Lites","R&B","Playlist","USBWC0110027"
"I'll Be Good","Rene & Angela","Street Called Desire (Expanded Edition)","R&B","Playlist","USMR18530345"
"Bye Bye Baby","Mary Wells","Bye Bye Baby","R&B","Playlist","USMO16170001"
"Stranger in Moscow","Michael Jackson","HIStory - PAST, PRESENT AND FUTURE - BOOK I","R&B","Playlist","USSM19500008"
"You Hurt Me","Little Willie John","Let's Rock While the Rockin's Good.","R&B","Playlist","QMDA71318898"
"Get Involved","Raphael Saadiq","All Hits At the House of Blues","R&B","Playlist","GBHFC0500112"
"Love Never Felt So Good","Michael Jackson","XSCAPE","R&B","Playlist","USSM11401744"
"Send Me Some Lovin'","Little Richard","Little Richard Volume 2","R&B","Playlist","DEPZ61200725"
"Fools Fall in Love","The Drifters","Rockin' & Driftin'","R&B","Playlist","USAT20102476"
"Melting Pot","Blue Mink","Melting Pot - The Best of Blue Mink","R&B","Playlist","GBAJE6900187"
"Running Away","Roy Ayers Ubiquity","Anthology","R&B","Playlist","USUM70752799"
"A New Life","Jim James","Regions Of Light And Sound Of God","R&B","Playlist","GBUM71207335"
"Holy Grail","JAY-Z","Magna Carta... Holy Grail","R&B","Playlist","QMJMT1300025"
"Dilemma","Nelly","Nellyville","R&B","Playlist","USUR10200370"
"rockstar","Post Malone","rockstar","R&B","Playlist","USUM71710087"
"Lake By the Ocean","Maxwell","Lake By the Ocean","R&B","Playlist","USSM11601765"
"Wrap It Up - LP / Single Version","Sam & Dave","I Thank You","R&B","Playlist","USAT20004014"
"Soldier of Love","Arthur Alexander","Go Home Girl: The Essential Arthur Alexander","R&B","Playlist","GBQ2F1150510"
"Adorable","The Drifters","Rockin' & Driftin'","R&B","Playlist","USAT20102472"
"If You Think You're Lonely Now","Bobby Womack","The Poet","R&B","Playlist","USA170870023"
"When My Dreamboat Comes Home - Remastered 2002","Fats Domino","Greatest Hits: Walking To New Orleans","R&B","Playlist","USEM30100750"
"Hurt","Roy Hamilton","Looking Back....Roy Hamilton","R&B","Playlist","GB8XC1029981"
"Dreams","GABRIELLE","Find Your Way","R&B","Playlist","GBARA9300001"
"At Last I Am Free","CHIC","C'est Chic","R&B","Playlist","USAT29200025"
"Devil Or Angel","The Clovers","Your Cash Ain't Nothing But Trash - Their Greatest Hits 1951-55","R&B","Playlist","GBBLY0601115"
"Teardrops from My Eyes","Ruth Brown","Ruth Brown","R&B","Playlist","USAT20000139"
"No More Drama","Mary J. Blige","No More Drama","R&B","Playlist","USMC10111549"
"Got to Make a Comeback","Eddie Floyd","Knock On Wood","R&B","Playlist","USAT20107106"
"The Letter","The Medallions","The Medallions Greatest Hits","R&B","Playlist","GBEL81304234"
"I Want You to Be My Girl","Frankie Lymon & The Teenagers","Oldies Doo wops Vol 3","R&B","Playlist","USESK0609669"
"Way Over There","The Miracles","Greatest Hits: From The Beginning","R&B","Playlist","USMO16182705"
"Kentucky Bluebird (Send A Message To Martha)","Lou Johnson","Soul Legend","R&B","Playlist","USA371265497"
"What About Us?","The Coasters","The US Singles Collection 1954-1961","R&B","Playlist","GBVHF1205824"
"One Night","Smiley Lewis","Essential Burlesque","R&B","Playlist","DEZ650908642"
"Church Bells May Ring","The Willows","Doowop Lollipop 2 - 50 Classic Gems","R&B","Playlist","GBGQH0406753"
"Ten Commandments Of Love","The Moonglows","20th Century Masters: The Millennium Collection: Best Of The Moonglows","R&B","Playlist","USMC15720001"
"Love Love Love","The Clovers","The Clovers","R&B","Playlist","GBLGL0900166"
"Pastime Paradise","Stevie Wonder","Songs In The Key Of Life (Reissue)","R&B","Playlist","USMO17600972"
"Motivation","Kelly Rowland","Here I Am (Int'l Version)","R&B","Playlist","USUM71110941"
"W-P-L-J","The 4 Deuces","The Music City Story","R&B","Playlist","GBBHN1000020"
"Heaven and Paradise","Don Julian & The Meadowlarks","Heaven & Paradise","R&B","Playlist","GBBHN9500358"
"Peanut Butter","Marathons","Chess Chartbusters Vol. 4","R&B","Playlist","USMC16310859"
"Paradise","Sade","Stronger Than Pride","R&B","Playlist","GBBBM8802021"
"Hometown Glory","Adele","19","R&B","Playlist","GBBKS0700588"
"Sexy Ways","Hank Ballard","Get It!","R&B","Playlist","FR6V82661718"
"Cool It Now - Single Version","New Edition","Gold","R&B","Playlist","USMC18415985"
"Plastic 100°C","Sampha","Process","R&B","Playlist","UK7MC1600027"
"There's Nothing Like This","Omar","There's Nothing Like This","R&B","Playlist","GBF080400017"
"Brown Rice","Don Cherry","Brown Rice","R&B","Playlist","USGR10400951"
"QueenS","THEESatisfaction","awE naturalE","R&B","Playlist","USSUB1296004"
"She's A Bad Mama Jama (She's Built, She's Stacked)","Carl Carlton","Gold - '80s Soul","R&B","Playlist","USDJ20110816"
"Lady Luck","Jamie Woon","Mirrorwriting","R&B","Playlist","GBUM71031223"
"Don't You Know I Love You","The Clovers","Your Cash Ain't Nothing But Trash - Their Greatest Hits 1951-55","R&B","Playlist","GBBLY0601091"
"Wedding Bell Blues - Laura Nyro Cover","The 5th Dimension","The Age Of Aquarius","R&B","Playlist","USAR10001750"
"Big Bird","Eddie Floyd","Stax-Volt: The Complete Singles 1959-1968","R&B","Playlist","USAT20004017"
"Sleep","Little Willie John","I'll Carry Your Love Wherever I Go","R&B","Playlist","FR6V82263519"
"No Pity (In The Naked City)","Jackie Wilson","The Ultimate Jackie Wilson","R&B","Playlist","USBWC0510054"
"The Nitty Gritty","Gladys Knight & The Pips","Nitty Gritty","R&B","Playlist","USMO16900501"
"Southern Nights - Remastered Version","Allen Toussaint","Southern Nights","R&B","Playlist","USRE10300244"
"The Vow","The Flamingos","Lovers Never Say Goodbye","R&B","Playlist","USESK0605395"
"Runnin' Away - Single Version","Sly & The Family Stone","There's A Riot Goin' On (Expanded Edition)","R&B","Playlist","USSM17100405"
"What's So Good About Goodbye","Smokey Robinson & The Miracles","Motown Legends: Smokey Robinson & The Miracles","R&B","Playlist","GB67V1129653"
"Do Something","Macy Gray","On How Life Is","R&B","Playlist","USSM19900268"
"Pain","Betty Wright","Sevens","R&B","Playlist","USSX90900010"
"Nappy Wonder","Blood Orange","Negro Swan","R&B","Playlist","GBCEL1800404"
"Hold On To My Love","Jimmy Ruffin","True 80's Love","R&B","Playlist","NLF050390228"
"Lights Out","Jerry Byrne","American Rock n' Roll Radio","R&B","Playlist","USA371654287"
"The Look Of Love","Isaac Hayes","...To Be Continued (Remastered)","R&B","Playlist","USFI87000046"
"Step By Step","The Crests","Greatest Hits","R&B","Playlist","NLG620401592"
"Devil With The Blue Dress","Shorty Long","Big Motown Hits & Hard To Find Classics - Volume 3","R&B","Playlist","USMO16400509"
"Cry, Cry, Cry","Bobby ""Blue"" Bland","Ain't No Love In The Heart Of The City","R&B","Playlist","USMC16046836"
"Shotgun Wedding","Roy C","The Best of Super Rare Soul","R&B","Playlist","USA561393012"
"The Gypsy Cried - Rerecorded","Lou Christie","Lou Christie the Hits (Rerecorded)","R&B","Playlist","USA560633112"
"Use Ta Be My Girl","The O'Jays","So Full Of Love","R&B","Playlist","USPH37800032"
"You Are in My System","The System","Sweat","R&B","Playlist","CAU111120735"
"Could This Be Magic","The Dubs","Could This Be Magic","R&B","Playlist","USESK0606447"
"Over The Mountain, Across The Sea","Johnnie & Joe","I'll Be Spinning - The Best Of","R&B","Playlist","USA371164466"
"Down The Aisle Of Love","The Quin-Tones","The Greatest R&B Hits Of 1958","R&B","Playlist","GBSUW0727271"
"You Ain't Livin' Till You're Lovin'","Marvin Gaye","You're All I Need","R&B","Playlist","USMO16800532"
"Words I Don't Remember","How To Dress Well","""What Is This Heart?"" (Deluxe Edition)","R&B","Playlist","GBCEL1400123"
"Party Train","The Gap Band","The Best Of The Gap Band","R&B","Playlist","USPR38300044"
"Summertime, Summertime","The Jamies","The Grill Can't Help It: A Summer Smorgasbord of 50 Rock 'N' Roll Treats","R&B","Playlist","GBSUW0732506"
"Eddie My Love","The Teen Queens","Eddie My Love","R&B","Playlist","GBBHN9500048"
"Sho' You Right","Barry White","The Right Night And Barry White","R&B","Playlist","USAM18704288"
"Bon Ton Roula","Clarence Garlow","Zydeco Champs","R&B","Playlist","USAP39232822"
"Crackin' Up","Bo Diddley","Go Bo Diddley","R&B","Playlist","DEBL60796759"
"Ivory Tower","Otis Williams & The Charms","Ivory Tower","R&B","Playlist","GBHFE0621508"
"Waiting Game","BANKS","LONDON","R&B","Playlist","USUM71310457"
"blisters","serpentwithfeet","blisters","R&B","Playlist","GBCW31600243"
"Talkin' Loud And Saying Nothin'","James Brown","The 50th Anniversary Collection","R&B","Playlist","USPR37200001"
"If You Need Me","Wilson Pickett","Wilson Pickett: A Man and a Half","R&B","Playlist","USAT29902227"
"Chasin' A Dream","Tashan","Chasin' A Dream","R&B","Playlist","USUM70724966"
"Cherry Pie","Marvin & Johnny","A Rock 'n' Roll Dance Party","R&B","Playlist","GBBHN9400069"
"Dr. Feelgood (Love Is a Serious Business)","Aretha Franklin","I Never Loved a Man the Way I Love You","R&B","Playlist","USAT20801175"
"Talk That Talk","Jackie Wilson","The Ultimate Jackie Wilson","R&B","Playlist","USBWC0110036"
"Happy Birthday","Stevie Wonder","Hotter Than July (Digipak)","R&B","Playlist","USMO18084666"
"I (Who Have Nothing)","Ben E. King","Young Boy Blues","R&B","Playlist","USAT21304189"
"Under The Boardwalk","The Rolling Stones","The Rolling Stones No. 2","R&B","Playlist","USA176410200"
"Whispering Bells","The Del-Vikings","Doowop Lollipop 2 - 50 Classic Gems","R&B","Playlist","GBGQH0406792"
"Mary Lou","Young Jessie","I'm Gone","R&B","Playlist","GBBHN9500088"
"Law Of The Land","The Temptations","Masterpiece","R&B","Playlist","USMO17390001"
"Planez","Jeremih","Late Nights: The Album","R&B","Playlist","USUM71517404"
"Leave My Kitten Alone","Little Willie John","Fever - The Definitive Little Willie John","R&B","Playlist","GB8XC1090200"
"Tell Me A Tale","Michael Kiwanuka","Home Again","R&B","Playlist","GBUM71102381"
"Me Voy","Ibeyi","Ash","R&B","Playlist","GBBKS1700246"
"I Forgot To Be Your Lover","William Bell","The Very Best Of William Bell","R&B","Playlist","USFI80700356"
"In The Neighbourhood","Sisters Underground","Proud (An UrbanPacific Streetsoul Compilation)","R&B","Playlist","NZAM01000404"
"Love Like This","Faith Evans","Keep the Faith","R&B","Playlist","USBB40581215"
"Rama Lama Ding Dong","The Edsels","Rama Lama Ding Dong / Bells - Single","R&B","Playlist","USGZ20606141"
"Once You Get Started","Rufus & Chaka Khan","Rufusized","R&B","Playlist","USMC17550404"
"Naughty Girl","Beyoncé","Dangerously In Love","R&B","Playlist","USSM10305418"
"TV Mama","Big Joe Turner","Shake Rattle & Rock","R&B","Playlist","USAT20001462"
"Image Of A Girl","The Safaris","Johnny Otis Presents Eldo Records Featuring Image Of A Girl","R&B","Playlist","USFDB0614801"
"I'm Livin' In Shame","Diana Ross & The Supremes","Let The Sunshine In","R&B","Playlist","USMO10000584"
"Only Sixteen","Sam Cooke","The Best of Sam Cooke","R&B","Playlist","USRC10501172"
"Uptown","Prince","Dirty Mind","R&B","Playlist","USWB18000119"
"I'm Mad","Willie Mabon","I'm Mad - The Best Of Willie Mabon","R&B","Playlist","GB8XC1086486"
"Gangster Of Love","Johnny ""Guitar"" Watson","Gangster Of Love","R&B","Playlist","USACU0502208"
"The Train Kept A-Rollin'","The Yardbirds","The Yardbirds Story - Pt. 3 - 1965/66 - Big Hits & America Calling","R&B","Playlist","GBAWA0515374"
"Feelin' Good","Junior Parker","Little Junior Parker: Mr. Blues","R&B","Playlist","FR6V81252782"
"To The Aisle","The Five Satins","In The Still Of The Nite","R&B","Playlist","GBSUW0721453"
"Yes, We Can - Part 1","Toussaint","Soul Mine - The Greatest Hits & More 1960-1978","R&B","Playlist","GBAWA7060111"
"I'm Tore Up","Billy Gayles","A Beginners Guide to: Memphis Blues","R&B","Playlist","GBGQH0907748"
"Intuition","Linx","80s Groove & Soul","R&B","Playlist","GBAYK8100018"
"Dirty Man","Laura Lee","Very Best Of","R&B","Playlist","USMC16715695"
"Lucky","Lewis Taylor","Lewis Taylor (Spectrum)","R&B","Playlist","GBAAN9600036"
"Heaven Must Have Sent You - Single Version","The Elgins","Motown 50","R&B","Playlist","USMO16600476"
"Rain Or Shine","Young Fathers","White Men Are Black Men Too","R&B","Playlist","GBCFB1500604"
"Pink Champagne (01-20-50)","Joe Liggins","1948-1950","R&B","Playlist","FRV050805086"
"Razor's Edge 12"" Version","Defunkt","Defunkt / Thermonuclear Sweat","R&B","Playlist","USRY20515575"
"Lipstick Traces (On A Cigarette) - 2002 Remaster","Benny Spellman","Finger Poppin' And Stompin' Feet: 20 Classic Allen Toussaint Productions For Minit Records 1960-1962 (Remastered)","R&B","Playlist","USEM30200043"
"(Theme From) Valley of the Dolls","Dionne Warwick","The Valley of the Dolls","R&B","Playlist","USWSP0000171"
"Leaving Here","Eddie Holland","Big Motown Hits & Hard To Find Classics - Volume 3","R&B","Playlist","USMO16300277"
"I'm Gonna Make You Mine","The Shadows Of Knight","Back Door Men","R&B","Playlist","USAT20200867"
"Boo Peep (Do U Right)","Jeremih & Shlohmo","Not Available on Spotify","R&B","Playlist",""
"Insane Asylum - Single Version","Koko Taylor","The Chess Box","R&B","Playlist","USMC16747387"
"Antes de Morirme (feat. Rosalía)","C. Tangana","Antes de Morirme (feat. Rosalía)","R&B","Playlist","TCACQ1612391"
"Moon River","Jerry Butler","The Greatest Hits of Jerry Butler","R&B","Playlist","USI4R0703513"
"My Thang","James Brown","Funky President...The Very Best Of James Brown Volume 2","R&B","Playlist","USPR37400072"
"Ask The Lonely - Single Version (Mono)","Four Tops","The Ultimate Collection: Four Tops","R&B","Playlist","USMO16582682"
"Dawn (Go Away) - 2007 Remaster","Frankie Valli & The Four Seasons","Jersey Beat: The Music Of Frankie Valli and The Four Seasons","R&B","Playlist","USRH10720896"
"Smokie Part 2","Bill Black's Combo","Smokie","R&B","Playlist","GBJUT1008837"
"Gonna Love Me","Teyana Taylor","K.T.S.E.","R&B","Playlist","USUM71809181"
"If You Gotta Make A Fool Of Somebody","James Ray","Caprice! The Story Behind Gerry Granahan's Caprice Label 1960 - 1963","R&B","Playlist","USA371039140"
"My Girl Josephine","Fats Domino","The Best Of Fats Domino","R&B","Playlist","USEM38900280"
"Nadine - Single Version","Chuck Berry","The Great Twenty-Eight","R&B","Playlist","USMC16419664"
"You Are So Beautiful","Billy Preston","Solitaire Classic Love, Vol. 4 (Only Original Artists)","R&B","Playlist","ITB750901038"
"Show You the Way to Go","The Jacksons","The Jacksons","R&B","Playlist","USSM19915106"
"Baltimore","Nina Simone","Baltimore","R&B","Playlist","USSM10024517"
"Hang On In There Baby - Single Version","Johnny Bristol","Soul City","R&B","Playlist","USPR37400039"
"Get A Life","Soul II Soul","Volume II - 1990 A New Decade","R&B","Playlist","GBAAA8900056"
"The Heat","Jungle","Jungle","R&B","Playlist","GBBKS1400110"
"The Birds Pt. 1","The Weeknd","Trilogy","R&B","Playlist","USUM71212216"
"Mad (feat. Lil Wayne)","Solange","A Seat at the Table","R&B","Playlist","USSM11607809"
